StationName,StationID,year,month,day,hour,tau,PMf
竹山,EPA069,2019,4,16,23,72,16.44000000
竹山,EPA069,2019,4,16,23,48,18.51460000
永和,EPA070,2019,4,16,23,96,22.82730000
永和,EPA070,2019,4,16,23,72,26.68440000
永和,EPA070,2019,4,16,23,48,31.02700000
復興,EPA071,2019,4,16,23,96,57.67770000
復興,EPA071,2019,4,16,23,72,37.22500000
復興,EPA071,2019,4,16,23,48,57.42510000
埔里,EPA072,2019,4,16,23,96,19.71870000
埔里,EPA072,2019,4,16,23,72,17.13000000
埔里,EPA072,2019,4,16,23,48,16.14680000
關山,EPA080,2019,4,16,23,96,17.12800000
關山,EPA080,2019,4,16,23,72,16.38220000
關山,EPA080,2019,4,16,23,48,16.30440000
金門,EPA101,2019,4,16,23,96,NULL
金門,EPA101,2019,4,16,23,72,NULL
金門,EPA101,2019,4,16,23,48,NULL
馬祖,EPA102,2019,4,16,23,96,NULL
馬祖,EPA102,2019,4,16,23,72,NULL
馬祖,EPA102,2019,4,16,23,48,NULL
阿里山,EPA103,2019,4,16,23,96,17.14040000
阿里山,EPA103,2019,4,16,23,72,16.22250000
阿里山,EPA103,2019,4,16,23,48,16.62360000
麥寮,EPA110,2019,4,16,23,96,20.91780000
麥寮,EPA110,2019,4,16,23,72,23.15010000
麥寮,EPA110,2019,4,16,23,48,19.19760000
基隆,EPA001,2019,4,16,22,95,18.01120000
基隆,EPA001,2019,4,16,22,71,27.56870000
基隆,EPA001,2019,4,16,22,47,13.00240000
汐止,EPA002,2019,4,16,22,95,20.22460000
汐止,EPA002,2019,4,16,22,71,20.03850000
汐止,EPA002,2019,4,16,22,47,18.86440000
萬里,EPA003,2019,4,16,22,95,17.02900000
萬里,EPA003,2019,4,16,22,71,17.91300000
萬里,EPA003,2019,4,16,22,47,17.48700000
新店,EPA004,2019,4,16,22,95,21.46050000
新店,EPA004,2019,4,16,22,71,22.48310000
新店,EPA004,2019,4,16,22,47,18.68750000
土城,EPA005,2019,4,16,22,95,24.81120000
土城,EPA005,2019,4,16,22,71,25.89000000
土城,EPA005,2019,4,16,22,47,24.39250000
板橋,EPA006,2019,4,16,22,95,26.51580000
板橋,EPA006,2019,4,16,22,71,23.49960000
板橋,EPA006,2019,4,16,22,47,31.39970000
新莊,EPA007,2019,4,16,22,95,32.50580000
新莊,EPA007,2019,4,16,22,71,28.28710000
新莊,EPA007,2019,4,16,22,47,30.78020000
菜寮,EPA008,2019,4,16,22,95,19.38710000
菜寮,EPA008,2019,4,16,22,71,25.87010000
菜寮,EPA008,2019,4,16,22,47,28.08380000
林口,EPA009,2019,4,16,22,95,21.64720000
林口,EPA009,2019,4,16,22,71,17.78040000
林口,EPA009,2019,4,16,22,47,20.34120000
淡水,EPA010,2019,4,16,22,95,17.22120000
淡水,EPA010,2019,4,16,22,71,12.55940000
淡水,EPA010,2019,4,16,22,47,12.75830000
士林,EPA011,2019,4,16,22,95,18.94330000
士林,EPA011,2019,4,16,22,71,23.60160000
士林,EPA011,2019,4,16,22,47,28.86510000
中山,EPA012,2019,4,16,22,95,20.67710000
中山,EPA012,2019,4,16,22,71,27.28870000
中山,EPA012,2019,4,16,22,47,45.43370000
萬華,EPA013,2019,4,16,22,95,18.12870000
萬華,EPA013,2019,4,16,22,71,24.99020000
萬華,EPA013,2019,4,16,22,47,26.66040000
古亭,EPA014,2019,4,16,22,95,24.79240000
古亭,EPA014,2019,4,16,22,71,28.03300000
古亭,EPA014,2019,4,16,22,47,41.08630000
松山,EPA015,2019,4,16,22,95,21.06410000
松山,EPA015,2019,4,16,22,71,25.61440000
松山,EPA015,2019,4,16,22,47,31.75740000
大同,EPA016,2019,4,16,22,95,20.95500000
大同,EPA016,2019,4,16,22,71,29.67990000
大同,EPA016,2019,4,16,22,47,32.18170000
桃園,EPA017,2019,4,16,22,95,21.34180000
桃園,EPA017,2019,4,16,22,71,31.36660000
桃園,EPA017,2019,4,16,22,47,33.05440000
大園,EPA018,2019,4,16,22,95,22.70400000
大園,EPA018,2019,4,16,22,71,16.60390000
大園,EPA018,2019,4,16,22,47,21.57890000
觀音,EPA019,2019,4,16,22,95,19.16530000
觀音,EPA019,2019,4,16,22,71,21.23710000
觀音,EPA019,2019,4,16,22,47,20.73840000
平鎮,EPA020,2019,4,16,22,95,19.51730000
平鎮,EPA020,2019,4,16,22,71,24.41860000
平鎮,EPA020,2019,4,16,22,47,35.27500000
龍潭,EPA021,2019,4,16,22,95,25.82580000
龍潭,EPA021,2019,4,16,22,71,28.27550000
龍潭,EPA021,2019,4,16,22,47,41.97740000
湖口,EPA022,2019,4,16,22,95,15.87980000
湖口,EPA022,2019,4,16,22,71,25.61810000
湖口,EPA022,2019,4,16,22,47,21.04940000
竹東,EPA023,2019,4,16,22,95,20.16050000
竹東,EPA023,2019,4,16,22,71,11.13570000
竹東,EPA023,2019,4,16,22,47,31.85330000
新竹,EPA024,2019,4,16,22,95,19.90420000
新竹,EPA024,2019,4,16,22,71,23.69570000
新竹,EPA024,2019,4,16,22,47,32.79430000
頭份,EPA025,2019,4,16,22,95,27.71920000
頭份,EPA025,2019,4,16,22,71,21.31070000
頭份,EPA025,2019,4,16,22,47,23.46400000
苗栗,EPA026,2019,4,16,22,95,28.38300000
苗栗,EPA026,2019,4,16,22,71,12.59540000
苗栗,EPA026,2019,4,16,22,47,15.40900000
三義,EPA027,2019,4,16,22,95,51.39530000
三義,EPA027,2019,4,16,22,71,19.18900000
三義,EPA027,2019,4,16,22,47,17.34820000
豐原,EPA028,2019,4,16,22,95,51.22830000
豐原,EPA028,2019,4,16,22,71,21.55560000
豐原,EPA028,2019,4,16,22,47,18.81550000
沙鹿,EPA029,2019,4,16,22,95,22.91150000
沙鹿,EPA029,2019,4,16,22,71,20.73870000
沙鹿,EPA029,2019,4,16,22,47,15.57820000
大里,EPA030,2019,4,16,22,95,24.53610000
大里,EPA030,2019,4,16,22,71,21.37800000
大里,EPA030,2019,4,16,22,47,8.47957000
忠明,EPA031,2019,4,16,22,95,28.83530000
忠明,EPA031,2019,4,16,22,71,26.01050000
忠明,EPA031,2019,4,16,22,47,18.10730000
西屯,EPA032,2019,4,16,22,95,29.76950000
西屯,EPA032,2019,4,16,22,71,25.38990000
西屯,EPA032,2019,4,16,22,47,14.13380000
彰化,EPA033,2019,4,16,22,95,23.58150000
彰化,EPA033,2019,4,16,22,71,25.44280000
彰化,EPA033,2019,4,16,22,47,23.80750000
線西,EPA034,2019,4,16,22,95,19.45090000
線西,EPA034,2019,4,16,22,71,22.98190000
線西,EPA034,2019,4,16,22,47,20.70040000
二林,EPA035,2019,4,16,22,95,20.27960000
二林,EPA035,2019,4,16,22,71,25.73110000
二林,EPA035,2019,4,16,22,47,19.25780000
南投,EPA036,2019,4,16,22,95,27.85590000
南投,EPA036,2019,4,16,22,71,20.99270000
南投,EPA036,2019,4,16,22,47,19.93100000
斗六,EPA037,2019,4,16,22,95,26.43560000
斗六,EPA037,2019,4,16,22,71,22.92780000
斗六,EPA037,2019,4,16,22,47,19.93580000
崙背,EPA038,2019,4,16,22,95,20.91380000
崙背,EPA038,2019,4,16,22,71,21.78570000
崙背,EPA038,2019,4,16,22,47,18.37370000
新港,EPA039,2019,4,16,22,95,20.35160000
新港,EPA039,2019,4,16,22,71,20.13450000
新港,EPA039,2019,4,16,22,47,17.46730000
朴子,EPA040,2019,4,16,22,95,20.49510000
朴子,EPA040,2019,4,16,22,71,15.78120000
朴子,EPA040,2019,4,16,22,47,16.72530000
臺西,EPA041,2019,4,16,22,95,19.38000000
臺西,EPA041,2019,4,16,22,71,18.15900000
臺西,EPA041,2019,4,16,22,47,17.75680000
嘉義,EPA042,2019,4,16,22,95,23.41300000
嘉義,EPA042,2019,4,16,22,71,15.42990000
嘉義,EPA042,2019,4,16,22,47,20.17460000
新營,EPA043,2019,4,16,22,95,19.42000000
新營,EPA043,2019,4,16,22,71,17.09140000
新營,EPA043,2019,4,16,22,47,19.58620000
善化,EPA044,2019,4,16,22,95,28.42680000
善化,EPA044,2019,4,16,22,71,19.80390000
善化,EPA044,2019,4,16,22,47,20.27870000
安南,EPA045,2019,4,16,22,95,21.89330000
安南,EPA045,2019,4,16,22,71,20.94230000
安南,EPA045,2019,4,16,22,47,21.41820000
臺南,EPA046,2019,4,16,22,95,23.36840000
臺南,EPA046,2019,4,16,22,71,23.01020000
臺南,EPA046,2019,4,16,22,47,22.84260000
美濃,EPA047,2019,4,16,22,95,37.76840000
美濃,EPA047,2019,4,16,22,71,8.51492000
美濃,EPA047,2019,4,16,22,47,17.17690000
橋頭,EPA048,2019,4,16,22,95,30.52910000
橋頭,EPA048,2019,4,16,22,71,26.43540000
橋頭,EPA048,2019,4,16,22,47,25.19810000
仁武,EPA049,2019,4,16,22,95,43.56090000
仁武,EPA049,2019,4,16,22,71,38.97370000
仁武,EPA049,2019,4,16,22,47,33.15180000
鳳山,EPA050,2019,4,16,22,95,47.07550000
鳳山,EPA050,2019,4,16,22,71,40.79400000
鳳山,EPA050,2019,4,16,22,47,33.77740000
大寮,EPA051,2019,4,16,22,95,56.44400000
大寮,EPA051,2019,4,16,22,71,35.66440000
大寮,EPA051,2019,4,16,22,47,42.26710000
林園,EPA052,2019,4,16,22,95,32.80950000
林園,EPA052,2019,4,16,22,71,34.35590000
林園,EPA052,2019,4,16,22,47,37.19540000
楠梓,EPA053,2019,4,16,22,95,38.16210000
楠梓,EPA053,2019,4,16,22,71,27.74600000
楠梓,EPA053,2019,4,16,22,47,28.11220000
左營,EPA054,2019,4,16,22,95,45.45590000
左營,EPA054,2019,4,16,22,71,43.90170000
左營,EPA054,2019,4,16,22,47,34.36070000
前金,EPA056,2019,4,16,22,95,38.11250000
前金,EPA056,2019,4,16,22,71,25.14510000
前金,EPA056,2019,4,16,22,47,26.53180000
前鎮,EPA057,2019,4,16,22,95,36.03480000
前鎮,EPA057,2019,4,16,22,71,31.66990000
前鎮,EPA057,2019,4,16,22,47,30.56410000
小港,EPA058,2019,4,16,22,95,53.94760000
小港,EPA058,2019,4,16,22,71,48.64420000
小港,EPA058,2019,4,16,22,47,39.39230000
屏東,EPA059,2019,4,16,22,95,51.67220000
屏東,EPA059,2019,4,16,22,71,30.38680000
屏東,EPA059,2019,4,16,22,47,19.82430000
潮州,EPA060,2019,4,16,22,95,44.67350000
潮州,EPA060,2019,4,16,22,71,26.91650000
潮州,EPA060,2019,4,16,22,47,21.66410000
恆春,EPA061,2019,4,16,22,95,17.38100000
恆春,EPA061,2019,4,16,22,71,16.67170000
恆春,EPA061,2019,4,16,22,47,16.15550000
臺東,EPA062,2019,4,16,22,95,18.73910000
臺東,EPA062,2019,4,16,22,71,17.74530000
臺東,EPA062,2019,4,16,22,47,17.10420000
花蓮,EPA063,2019,4,16,22,95,24.39820000
花蓮,EPA063,2019,4,16,22,71,33.25560000
花蓮,EPA063,2019,4,16,22,47,20.99910000
陽明,EPA064,2019,4,16,22,95,17.48870000
陽明,EPA064,2019,4,16,22,71,16.09340000
陽明,EPA064,2019,4,16,22,47,14.86750000
宜蘭,EPA065,2019,4,16,22,95,16.96780000
宜蘭,EPA065,2019,4,16,22,71,19.02840000
宜蘭,EPA065,2019,4,16,22,47,16.91610000
冬山,EPA066,2019,4,16,22,95,17.80630000
冬山,EPA066,2019,4,16,22,71,21.86210000
冬山,EPA066,2019,4,16,22,47,19.74840000
三重,EPA067,2019,4,16,22,95,22.02810000
三重,EPA067,2019,4,16,22,71,30.83800000
三重,EPA067,2019,4,16,22,47,26.10970000
中壢,EPA068,2019,4,16,22,95,20.10760000
中壢,EPA068,2019,4,16,22,71,32.83420000
中壢,EPA068,2019,4,16,22,47,50.60600000
竹山,EPA069,2019,4,16,22,95,35.00630000
竹山,EPA069,2019,4,16,22,71,17.16890000
竹山,EPA069,2019,4,16,22,47,16.58880000
永和,EPA070,2019,4,16,22,95,22.37830000
永和,EPA070,2019,4,16,22,71,24.94950000
永和,EPA070,2019,4,16,22,47,26.70460000
復興,EPA071,2019,4,16,22,95,53.86650000
復興,EPA071,2019,4,16,22,71,42.08150000
復興,EPA071,2019,4,16,22,47,44.17420000
埔里,EPA072,2019,4,16,22,95,20.77900000
埔里,EPA072,2019,4,16,22,71,18.33240000
埔里,EPA072,2019,4,16,22,47,16.66290000
關山,EPA080,2019,4,16,22,95,17.67920000
關山,EPA080,2019,4,16,22,71,16.51400000
關山,EPA080,2019,4,16,22,47,16.33080000
金門,EPA101,2019,4,16,22,95,NULL
金門,EPA101,2019,4,16,22,71,NULL
金門,EPA101,2019,4,16,22,47,NULL
馬祖,EPA102,2019,4,16,22,95,NULL
馬祖,EPA102,2019,4,16,22,71,NULL
馬祖,EPA102,2019,4,16,22,47,NULL
阿里山,EPA103,2019,4,16,22,95,17.15350000
阿里山,EPA103,2019,4,16,22,71,16.20160000
阿里山,EPA103,2019,4,16,22,47,16.28890000
麥寮,EPA110,2019,4,16,22,95,20.98560000
麥寮,EPA110,2019,4,16,22,71,18.75920000
麥寮,EPA110,2019,4,16,22,47,19.40510000
基隆,EPA001,2019,4,16,21,94,18.41280000
基隆,EPA001,2019,4,16,21,70,23.69730000
基隆,EPA001,2019,4,16,21,46,12.12300000
汐止,EPA002,2019,4,16,21,94,19.71150000
汐止,EPA002,2019,4,16,21,70,21.61050000
汐止,EPA002,2019,4,16,21,46,17.54270000
萬里,EPA003,2019,4,16,21,94,17.13380000
萬里,EPA003,2019,4,16,21,70,16.93820000
萬里,EPA003,2019,4,16,21,46,16.62990000
新店,EPA004,2019,4,16,21,94,22.77050000
新店,EPA004,2019,4,16,21,70,22.28830000
新店,EPA004,2019,4,16,21,46,19.95380000
土城,EPA005,2019,4,16,21,94,24.55270000
土城,EPA005,2019,4,16,21,70,28.26590000
土城,EPA005,2019,4,16,21,46,20.12990000
板橋,EPA006,2019,4,16,21,94,31.88110000
板橋,EPA006,2019,4,16,21,70,27.69100000
板橋,EPA006,2019,4,16,21,46,34.64520000
新莊,EPA007,2019,4,16,21,94,26.39230000
新莊,EPA007,2019,4,16,21,70,27.73630000
新莊,EPA007,2019,4,16,21,46,23.08830000
菜寮,EPA008,2019,4,16,21,94,19.76760000
菜寮,EPA008,2019,4,16,21,70,26.60670000
菜寮,EPA008,2019,4,16,21,46,27.20480000
林口,EPA009,2019,4,16,21,94,20.88560000
林口,EPA009,2019,4,16,21,70,18.62340000
林口,EPA009,2019,4,16,21,46,19.66100000
淡水,EPA010,2019,4,16,21,94,17.63350000
淡水,EPA010,2019,4,16,21,70,14.05960000
淡水,EPA010,2019,4,16,21,46,14.11190000
士林,EPA011,2019,4,16,21,94,19.09320000
士林,EPA011,2019,4,16,21,70,22.80960000
士林,EPA011,2019,4,16,21,46,34.47830000
中山,EPA012,2019,4,16,21,94,19.15680000
中山,EPA012,2019,4,16,21,70,26.49390000
中山,EPA012,2019,4,16,21,46,33.89170000
萬華,EPA013,2019,4,16,21,94,17.79840000
萬華,EPA013,2019,4,16,21,70,27.22290000
萬華,EPA013,2019,4,16,21,46,30.52460000
古亭,EPA014,2019,4,16,21,94,27.35420000
古亭,EPA014,2019,4,16,21,70,26.70620000
古亭,EPA014,2019,4,16,21,46,33.75900000
松山,EPA015,2019,4,16,21,94,19.05620000
松山,EPA015,2019,4,16,21,70,24.39400000
松山,EPA015,2019,4,16,21,46,38.38730000
大同,EPA016,2019,4,16,21,94,25.29220000
大同,EPA016,2019,4,16,21,70,28.13690000
大同,EPA016,2019,4,16,21,46,33.52670000
桃園,EPA017,2019,4,16,21,94,21.67220000
桃園,EPA017,2019,4,16,21,70,29.00160000
桃園,EPA017,2019,4,16,21,46,36.71020000
大園,EPA018,2019,4,16,21,94,24.38250000
大園,EPA018,2019,4,16,21,70,16.83040000
大園,EPA018,2019,4,16,21,46,20.42210000
觀音,EPA019,2019,4,16,21,94,18.41370000
觀音,EPA019,2019,4,16,21,70,21.23140000
觀音,EPA019,2019,4,16,21,46,21.83150000
平鎮,EPA020,2019,4,16,21,94,22.41480000
平鎮,EPA020,2019,4,16,21,70,30.42410000
平鎮,EPA020,2019,4,16,21,46,30.87760000
龍潭,EPA021,2019,4,16,21,94,28.16220000
龍潭,EPA021,2019,4,16,21,70,30.30890000
龍潭,EPA021,2019,4,16,21,46,30.86100000
湖口,EPA022,2019,4,16,21,94,16.74930000
湖口,EPA022,2019,4,16,21,70,21.53400000
湖口,EPA022,2019,4,16,21,46,18.82810000
竹東,EPA023,2019,4,16,21,94,21.06420000
竹東,EPA023,2019,4,16,21,70,11.58130000
竹東,EPA023,2019,4,16,21,46,25.13100000
新竹,EPA024,2019,4,16,21,94,20.88710000
新竹,EPA024,2019,4,16,21,70,24.99060000
新竹,EPA024,2019,4,16,21,46,17.95200000
頭份,EPA025,2019,4,16,21,94,30.96350000
頭份,EPA025,2019,4,16,21,70,22.83590000
頭份,EPA025,2019,4,16,21,46,22.20760000
苗栗,EPA026,2019,4,16,21,94,31.73670000
苗栗,EPA026,2019,4,16,21,70,27.87270000
苗栗,EPA026,2019,4,16,21,46,12.76170000
三義,EPA027,2019,4,16,21,94,55.89430000
三義,EPA027,2019,4,16,21,70,20.18790000
三義,EPA027,2019,4,16,21,46,13.03670000
豐原,EPA028,2019,4,16,21,94,50.23130000
豐原,EPA028,2019,4,16,21,70,21.43310000
豐原,EPA028,2019,4,16,21,46,19.55410000
沙鹿,EPA029,2019,4,16,21,94,26.51520000
沙鹿,EPA029,2019,4,16,21,70,22.82630000
沙鹿,EPA029,2019,4,16,21,46,14.79640000
大里,EPA030,2019,4,16,21,94,25.39710000
大里,EPA030,2019,4,16,21,70,22.19130000
大里,EPA030,2019,4,16,21,46,8.26676000
忠明,EPA031,2019,4,16,21,94,30.15150000
忠明,EPA031,2019,4,16,21,70,25.28480000
忠明,EPA031,2019,4,16,21,46,20.83070000
西屯,EPA032,2019,4,16,21,94,28.58510000
西屯,EPA032,2019,4,16,21,70,26.05290000
西屯,EPA032,2019,4,16,21,46,19.40190000
彰化,EPA033,2019,4,16,21,94,25.01830000
彰化,EPA033,2019,4,16,21,70,24.61070000
彰化,EPA033,2019,4,16,21,46,28.38700000
線西,EPA034,2019,4,16,21,94,20.00360000
線西,EPA034,2019,4,16,21,70,21.85010000
線西,EPA034,2019,4,16,21,46,20.62660000
二林,EPA035,2019,4,16,21,94,21.22280000
二林,EPA035,2019,4,16,21,70,20.56890000
二林,EPA035,2019,4,16,21,46,20.37060000
南投,EPA036,2019,4,16,21,94,33.47170000
南投,EPA036,2019,4,16,21,70,21.60260000
南投,EPA036,2019,4,16,21,46,19.46060000
斗六,EPA037,2019,4,16,21,94,26.41520000
斗六,EPA037,2019,4,16,21,70,18.47750000
斗六,EPA037,2019,4,16,21,46,20.25590000
崙背,EPA038,2019,4,16,21,94,22.27490000
崙背,EPA038,2019,4,16,21,70,17.91740000
崙背,EPA038,2019,4,16,21,46,19.11700000
新港,EPA039,2019,4,16,21,94,20.58810000
新港,EPA039,2019,4,16,21,70,18.19720000
新港,EPA039,2019,4,16,21,46,18.66250000
朴子,EPA040,2019,4,16,21,94,21.65360000
朴子,EPA040,2019,4,16,21,70,18.35350000
朴子,EPA040,2019,4,16,21,46,18.13790000
臺西,EPA041,2019,4,16,21,94,19.84490000
臺西,EPA041,2019,4,16,21,70,20.78770000
臺西,EPA041,2019,4,16,21,46,18.05710000
嘉義,EPA042,2019,4,16,21,94,23.52610000
嘉義,EPA042,2019,4,16,21,70,13.03070000
嘉義,EPA042,2019,4,16,21,46,18.27680000
新營,EPA043,2019,4,16,21,94,20.86830000
新營,EPA043,2019,4,16,21,70,22.29540000
新營,EPA043,2019,4,16,21,46,18.76790000
善化,EPA044,2019,4,16,21,94,24.79330000
善化,EPA044,2019,4,16,21,70,18.03330000
善化,EPA044,2019,4,16,21,46,20.82400000
安南,EPA045,2019,4,16,21,94,21.86180000
安南,EPA045,2019,4,16,21,70,26.61320000
安南,EPA045,2019,4,16,21,46,21.57210000
臺南,EPA046,2019,4,16,21,94,21.68110000
臺南,EPA046,2019,4,16,21,70,22.89490000
臺南,EPA046,2019,4,16,21,46,22.62560000
美濃,EPA047,2019,4,16,21,94,36.01490000
美濃,EPA047,2019,4,16,21,70,14.32750000
美濃,EPA047,2019,4,16,21,46,18.12160000
橋頭,EPA048,2019,4,16,21,94,31.02440000
橋頭,EPA048,2019,4,16,21,70,24.12330000
橋頭,EPA048,2019,4,16,21,46,27.13010000
仁武,EPA049,2019,4,16,21,94,40.19450000
仁武,EPA049,2019,4,16,21,70,39.62240000
仁武,EPA049,2019,4,16,21,46,35.80560000
鳳山,EPA050,2019,4,16,21,94,45.34720000
鳳山,EPA050,2019,4,16,21,70,38.71410000
鳳山,EPA050,2019,4,16,21,46,31.91460000
大寮,EPA051,2019,4,16,21,94,51.46980000
大寮,EPA051,2019,4,16,21,70,36.09670000
大寮,EPA051,2019,4,16,21,46,35.27260000
林園,EPA052,2019,4,16,21,94,34.22090000
林園,EPA052,2019,4,16,21,70,44.01970000
林園,EPA052,2019,4,16,21,46,31.92320000
楠梓,EPA053,2019,4,16,21,94,29.82250000
楠梓,EPA053,2019,4,16,21,70,35.03260000
楠梓,EPA053,2019,4,16,21,46,31.31410000
左營,EPA054,2019,4,16,21,94,36.17570000
左營,EPA054,2019,4,16,21,70,34.62640000
左營,EPA054,2019,4,16,21,46,31.92630000
前金,EPA056,2019,4,16,21,94,29.83600000
前金,EPA056,2019,4,16,21,70,29.22550000
前金,EPA056,2019,4,16,21,46,26.09730000
前鎮,EPA057,2019,4,16,21,94,34.78260000
前鎮,EPA057,2019,4,16,21,70,38.52270000
前鎮,EPA057,2019,4,16,21,46,30.47130000
小港,EPA058,2019,4,16,21,94,45.71150000
小港,EPA058,2019,4,16,21,70,55.47610000
小港,EPA058,2019,4,16,21,46,41.84360000
屏東,EPA059,2019,4,16,21,94,57.84550000
屏東,EPA059,2019,4,16,21,70,27.67000000
屏東,EPA059,2019,4,16,21,46,18.45800000
潮州,EPA060,2019,4,16,21,94,39.19040000
潮州,EPA060,2019,4,16,21,70,20.50040000
潮州,EPA060,2019,4,16,21,46,20.14070000
恆春,EPA061,2019,4,16,21,94,17.88520000
恆春,EPA061,2019,4,16,21,70,16.37690000
恆春,EPA061,2019,4,16,21,46,16.16650000
臺東,EPA062,2019,4,16,21,94,19.22850000
臺東,EPA062,2019,4,16,21,70,18.06950000
臺東,EPA062,2019,4,16,21,46,17.98760000
花蓮,EPA063,2019,4,16,21,94,26.71260000
花蓮,EPA063,2019,4,16,21,70,26.29150000
花蓮,EPA063,2019,4,16,21,46,21.29320000
陽明,EPA064,2019,4,16,21,94,17.63370000
陽明,EPA064,2019,4,16,21,70,14.60710000
陽明,EPA064,2019,4,16,21,46,14.30520000
宜蘭,EPA065,2019,4,16,21,94,19.15300000
宜蘭,EPA065,2019,4,16,21,70,18.12370000
宜蘭,EPA065,2019,4,16,21,46,17.04700000
冬山,EPA066,2019,4,16,21,94,18.58350000
冬山,EPA066,2019,4,16,21,70,28.38690000
冬山,EPA066,2019,4,16,21,46,18.31800000
三重,EPA067,2019,4,16,21,94,22.09080000
三重,EPA067,2019,4,16,21,70,25.47620000
三重,EPA067,2019,4,16,21,46,35.14720000
中壢,EPA068,2019,4,16,21,94,21.57460000
中壢,EPA068,2019,4,16,21,70,26.40660000
中壢,EPA068,2019,4,16,21,46,37.33760000
竹山,EPA069,2019,4,16,21,94,35.42340000
竹山,EPA069,2019,4,16,21,70,16.99980000
竹山,EPA069,2019,4,16,21,46,17.34670000
永和,EPA070,2019,4,16,21,94,21.18600000
永和,EPA070,2019,4,16,21,70,24.69290000
永和,EPA070,2019,4,16,21,46,23.34760000
復興,EPA071,2019,4,16,21,94,41.27240000
復興,EPA071,2019,4,16,21,70,55.93260000
復興,EPA071,2019,4,16,21,46,37.62750000
埔里,EPA072,2019,4,16,21,94,21.36330000
埔里,EPA072,2019,4,16,21,70,15.04910000
埔里,EPA072,2019,4,16,21,46,13.73430000
關山,EPA080,2019,4,16,21,94,17.24700000
關山,EPA080,2019,4,16,21,70,17.46110000
關山,EPA080,2019,4,16,21,46,16.67360000
金門,EPA101,2019,4,16,21,94,NULL
金門,EPA101,2019,4,16,21,70,NULL
金門,EPA101,2019,4,16,21,46,NULL
馬祖,EPA102,2019,4,16,21,94,NULL
馬祖,EPA102,2019,4,16,21,70,NULL
馬祖,EPA102,2019,4,16,21,46,NULL
阿里山,EPA103,2019,4,16,21,94,18.34260000
阿里山,EPA103,2019,4,16,21,70,16.20630000
阿里山,EPA103,2019,4,16,21,46,15.37770000
麥寮,EPA110,2019,4,16,21,94,28.52380000
麥寮,EPA110,2019,4,16,21,70,18.77810000
麥寮,EPA110,2019,4,16,21,46,20.64540000
基隆,EPA001,2019,4,16,20,93,19.21370000
基隆,EPA001,2019,4,16,20,69,21.19420000
基隆,EPA001,2019,4,16,20,45,10.12780000
汐止,EPA002,2019,4,16,20,93,19.64200000
汐止,EPA002,2019,4,16,20,69,19.57890000
汐止,EPA002,2019,4,16,20,45,19.16120000
萬里,EPA003,2019,4,16,20,93,16.12080000
萬里,EPA003,2019,4,16,20,69,17.75220000
萬里,EPA003,2019,4,16,20,45,17.59260000
新店,EPA004,2019,4,16,20,93,19.33400000
新店,EPA004,2019,4,16,20,69,21.65010000
新店,EPA004,2019,4,16,20,45,20.88060000
土城,EPA005,2019,4,16,20,93,22.66510000
土城,EPA005,2019,4,16,20,69,27.23200000
土城,EPA005,2019,4,16,20,45,22.26230000
板橋,EPA006,2019,4,16,20,93,24.63490000
板橋,EPA006,2019,4,16,20,69,26.09160000
板橋,EPA006,2019,4,16,20,45,29.45970000
新莊,EPA007,2019,4,16,20,93,24.94700000
新莊,EPA007,2019,4,16,20,69,23.86020000
新莊,EPA007,2019,4,16,20,45,24.98370000
菜寮,EPA008,2019,4,16,20,93,19.75680000
菜寮,EPA008,2019,4,16,20,69,19.73930000
菜寮,EPA008,2019,4,16,20,45,22.61520000
林口,EPA009,2019,4,16,20,93,21.23100000
林口,EPA009,2019,4,16,20,69,18.07410000
林口,EPA009,2019,4,16,20,45,18.96160000
淡水,EPA010,2019,4,16,20,93,18.83320000
淡水,EPA010,2019,4,16,20,69,12.53860000
淡水,EPA010,2019,4,16,20,45,12.77190000
士林,EPA011,2019,4,16,20,93,18.84030000
士林,EPA011,2019,4,16,20,69,20.92610000
士林,EPA011,2019,4,16,20,45,25.56770000
中山,EPA012,2019,4,16,20,93,18.35790000
中山,EPA012,2019,4,16,20,69,25.42520000
中山,EPA012,2019,4,16,20,45,24.34910000
萬華,EPA013,2019,4,16,20,93,17.40330000
萬華,EPA013,2019,4,16,20,69,25.66670000
萬華,EPA013,2019,4,16,20,45,24.10300000
古亭,EPA014,2019,4,16,20,93,21.33460000
古亭,EPA014,2019,4,16,20,69,29.20880000
古亭,EPA014,2019,4,16,20,45,29.67930000
松山,EPA015,2019,4,16,20,93,18.55390000
松山,EPA015,2019,4,16,20,69,23.42100000
松山,EPA015,2019,4,16,20,45,33.44230000
大同,EPA016,2019,4,16,20,93,21.58890000
大同,EPA016,2019,4,16,20,69,28.84050000
大同,EPA016,2019,4,16,20,45,29.64570000
桃園,EPA017,2019,4,16,20,93,20.80740000
桃園,EPA017,2019,4,16,20,69,15.56310000
桃園,EPA017,2019,4,16,20,45,31.67540000
大園,EPA018,2019,4,16,20,93,24.69350000
大園,EPA018,2019,4,16,20,69,17.99380000
大園,EPA018,2019,4,16,20,45,20.40150000
觀音,EPA019,2019,4,16,20,93,18.53840000
觀音,EPA019,2019,4,16,20,69,19.95510000
觀音,EPA019,2019,4,16,20,45,19.78830000
平鎮,EPA020,2019,4,16,20,93,21.61650000
平鎮,EPA020,2019,4,16,20,69,26.37260000
